Date,SPY,QQQ,IWM,IWD,IWF
1993-01-01,,,,,
1993-02-01,0.010668113761700626,,,,
1993-03-01,0.0175933596636364,,,,
1993-04-01,-0.020986295676338584,,,,
1993-05-01,0.026969703261216837,,,,
1993-06-01,-0.00345548439619503,,,,
1993-07-01,0.0021987794416127304,,,,
1993-08-01,0.03832741244080817,,,,
1993-09-01,-0.01342278705835076,,,,
1993-10-01,0.026081821508511016,,,,
1993-11-01,-0.010674101067913111,,,,
1993-12-01,0.0053945970790687525,,,,
1994-01-01,0.04195988494383185,,,,
1994-02-01,-0.029163596572939876,,,,
1994-03-01,-0.0473968874146361,,,,
1994-04-01,0.017045664549856454,,,,
1994-05-01,0.015939462007036997,,,,
1994-06-01,-0.029332189817777632,,,,
1994-07-01,0.039151349377124944,,,,
1994-08-01,0.038120898796904834,,,,
1994-09-01,-0.031146933364727625,,,,
1994-10-01,0.03468129461270353,,,,
1994-11-01,-0.039816151581145376,,,,
1994-12-01,-0.0006847647967543891,,,,
1995-01-01,0.04184862192104832,,,,
1995-02-01,0.04080905216636954,,,,
1995-03-01,0.022314567169212207,,,,
1995-04-01,0.035196276881225286,,,,
1995-05-01,0.03967212058905445,,,,
1995-06-01,0.014273655686095399,,,,
1995-07-01,0.038226781392015186,,,,
1995-08-01,0.004452273463280365,,,,
1995-09-01,0.03684127424667105,,,,
1995-10-01,0.0023833420412398,,,,
1995-11-01,0.0444802673278093,,,,
1995-12-01,0.009492180191458921,,,,
1996-01-01,0.041980357985241135,,,,
1996-02-01,0.003190102025073971,,,,
1996-03-01,0.012720229208906586,,,,
1996-04-01,0.015359368257062744,,,,
1996-05-01,0.022699651057175307,,,,
1996-06-01,0.0035045722546260816,,,,
1996-07-01,-0.03987510031084196,,,,
1996-08-01,0.01925905698985031,,,,
1996-09-01,0.050466535339603213,,,,
1996-10-01,0.03764417062032854,,,,
1996-11-01,0.07300384422746564,,,,
1996-12-01,-0.028571402638436716,,,,
1997-01-01,0.06700396716692647,,,,
1997-02-01,0.009565254425848657,,,,
1997-03-01,-0.04776976520262666,,,,
1997-04-01,0.06667364465946313,,,,
1997-05-01,0.06320715373455421,,,,
1997-06-01,0.0370637559279936,,,,
1997-07-01,0.08346692009662182,,,,
1997-08-01,-0.05180341014726275,,,,
1997-09-01,0.04426038815297506,,,,
1997-10-01,-0.020925205973882477,,,,
1997-11-01,0.03869620142689323,,,,
1997-12-01,0.015032815514269382,,,,
1998-01-01,0.016908786459034264,,,,
1998-02-01,0.06929405989911874,,,,
1998-03-01,0.04577934113635318,,,,
1998-04-01,0.015701787804738743,,,,
1998-05-01,-0.02076957612036001,,,,
1998-06-01,0.03926638882112021,,,,
1998-07-01,-0.010374420292755593,,,,
1998-08-01,-0.14117975642736824,,,,
1998-09-01,0.05989616977274426,,,,
1998-10-01,0.0848989534351412,,,,
1998-11-01,0.05568202824659263,,,,
1998-12-01,0.06189382410185473,,,,
1999-01-01,0.03866479661067501,,,,
1999-02-01,-0.03206828624712266,,,,
1999-03-01,0.03894820191848525,,,,
1999-04-01,0.040492041692064884,0.02382378443222044,,,
1999-05-01,-0.0228654849725497,-0.03141380336458521,,,
1999-06-01,0.0522022280304868,0.10750774438993926,,,
1999-07-01,-0.028097383100036843,-0.017895817707384798,,,
1999-08-01,-0.005178638289809134,0.054665502701781055,,,
1999-09-01,-0.02508312082053854,0.008377159387096933,,,
1999-10-01,0.06707503426500394,0.09241933986014916,,,
1999-11-01,0.01665114554652214,0.11787043173132639,,,
1999-12-01,0.05452118408875872,0.24319820495272815,,,
2000-01-01,-0.04745434667720416,-0.018467813246805798,,,
2000-02-01,-0.015226899235063263,0.19024362682650864,,,
2000-03-01,0.09413453451659004,0.025761318225643093,,,
2000-04-01,-0.032669117593045915,-0.1347030948191389,,,
2000-05-01,-0.0157220484077375,-0.12269174792074333,,,
2000-06-01,0.01728651342508858,0.1240598662449266,0.08620678936830517,-0.03067118040692851,0.054054054054053946
2000-07-01,-0.01338458161157241,-0.04280863863651052,-0.027109423114305087,-0.0001939694909538492,-0.03884406961181741
2000-08-01,0.0653405672812637,0.13626800857062893,0.06965186620229491,0.059663260453590494,0.09453167913514915
2000-09-01,-0.05723112324667334,-0.12669119109078775,-0.036046605382664576,0.0005391690380862624,-0.09306359025791755
2000-10-01,-0.0021766646409917545,-0.0794014041297959,-0.04138196486801793,0.02924234554363747,-0.052477215860268656
2000-11-01,-0.07465334169270632,-0.22910685936318664,-0.09974730070238647,-0.03779536652216808,-0.1481110825489349
2000-12-01,-0.00826842635463143,-0.07318292383438973,0.07433384206952365,0.04773612675428529,-0.029564129266489214
2001-01-01,0.04766293184796977,0.10149885785520385,0.05859969115375163,0.0037405680189654955,0.07528629386507157
2001-02-01,-0.09538753089458007,-0.262052595600448,-0.06689837658768583,-0.026977182743759376,-0.17750524794722278
2001-03-01,-0.05857187048292878,-0.17492114903555467,-0.04832639439322517,-0.039877238223879674,-0.11044860588090832
2001-04-01,0.08836236960761568,0.17879910641312047,0.08478577831892209,0.05389667712634694,0.13018461583580576
2001-05-01,-0.005605808358051689,-0.03076904923989876,0.021649496645000488,0.02205317521301131,-0.01291430694813811
2001-06-01,-0.026597412167074896,0.021685696992038705,0.028254163432546164,-0.027054395049933788,-0.013437114076533918
2001-07-01,-0.00738141662229419,-0.0862146167271457,-0.05302613702280734,0.004929191856894999,-0.03603883674515318
2001-08-01,-0.05933173822765658,-0.1228450630943757,-0.024316842313580334,-0.04119780502462789,-0.08182981699434333
