Date,SPY,QQQ,IWM,IWD,IWF
2008-07-01,92.52254486083984,39.346744537353516,56.35832214355469,46.30084991455078,44.265228271484375
2008-08-01,93.95236206054688,39.91798782348633,58.591243743896484,47.420005798339844,44.9640998840332
2008-09-01,84.61473846435547,33.677574157714844,53.93537139892578,43.62367248535156,39.92331314086914
2008-10-01,71.04640197753906,28.48629379272461,42.723018646240234,36.454769134521484,32.94027328491211
2008-11-01,66.10108184814453,25.2210693359375,37.62803649902344,33.72615432739258,30.160879135131836
2008-12-01,66.21114349365234,25.758054733276367,39.13825607299805,34.03544235229492,30.565011978149414
2009-01-01,61.267635345458984,25.205644607543945,35.62406539916992,30.354267120361328,29.132415771484375
2009-02-01,54.68447494506836,23.878576278686523,31.355268478393555,26.354625701904297,26.945003509521484
2009-03-01,58.819271087646484,26.298524856567383,33.677852630615234,28.24700164794922,29.06613540649414
2009-04-01,65.12557220458984,29.78246307373047,38.986427307128906,31.53820037841797,32.153873443603516
2009-05-01,68.93238830566406,30.73813819885254,40.312198638916016,33.6514892578125,33.82645034790039
2009-06-01,68.50028228759766,31.606950759887695,41.04340744018555,33.301597595214844,34.142677307128906
2009-07-01,74.02661895751953,34.31631088256836,44.65116882324219,35.65278625488281,36.456024169921875
2009-08-01,76.76115417480469,34.82084274291992,46.121849060058594,37.861549377441406,37.32790756225586
2009-09-01,79.1060791015625,36.751956939697266,48.57307815551758,39.109046936035156,38.70702362060547
2009-10-01,77.95477294921875,35.664283752441406,45.52725601196289,38.03159713745117,38.34178924560547
2009-11-01,82.75735473632812,37.92814254760742,46.94972229003906,40.212520599365234,40.73185348510742
2009-12-01,83.88646697998047,39.83498001098633,50.46552658081055,40.64444351196289,41.80529022216797
2010-01-01,81.27303314208984,37.31986618041992,48.77958297729492,39.73027038574219,40.08644485473633
2010-02-01,83.80831909179688,39.038028717041016,50.96253204345703,40.948490142822266,41.4841194152832
2010-03-01,88.54590606689453,42.00339126586914,55.02006912231445,43.50598907470703,43.74061584472656
2010-04-01,90.2860107421875,42.99115753173828,58.28916931152344,44.83108139038086,44.34592056274414
2010-05-01,83.11235809326172,39.81310272216797,53.896148681640625,41.1535758972168,40.94248580932617
2010-06-01,78.43885803222656,37.28984451293945,49.72274398803711,38.785396575927734,38.70450973510742
2010-07-01,84.19496154785156,40.15104293823242,52.89548873901367,41.18220520019531,41.29719161987305
2010-08-01,80.40780639648438,38.09133529663086,49.11911392211914,39.679534912109375,39.53677749633789
2010-09-01,87.14220428466797,43.00832748413086,55.09373092651367,42.45775604248047,43.574432373046875
2010-10-01,90.9555435180664,45.84124755859375,57.52326583862305,44.020912170410156,45.85874938964844
2010-11-01,90.9555435180664,45.76217269897461,59.5279541015625,43.753047943115234,46.37785339355469
2010-12-01,96.52850341796875,47.84428024291992,64.02017211914062,46.9599609375,48.72651672363281
2011-01-01,99.29710388183594,49.29473114013672,64.07169342041016,48.247432708740234,50.088741302490234
2011-02-01,102.74640655517578,50.85279083251953,67.62254333496094,50.07453918457031,51.80530548095703
2011-03-01,102.3143081665039,50.553531646728516,69.18428039550781,49.9871826171875,51.64305114746094
2011-04-01,105.73483276367188,52.0793342590332,71.15728759765625,51.51805877685547,53.512718200683594
2011-05-01,104.54904174804688,51.444637298583984,69.88059997558594,50.99884796142578,52.921546936035156
2011-06-01,102.27822875976562,50.28986358642578,68.20032501220703,49.93119812011719,52.159027099609375
2011-07-01,100.72915649414062,51.241943359375,65.67985534667969,47.97138214111328,51.49077224731445
2011-08-01,95.1915054321289,48.6445198059082,60.01985549926758,45.27469253540039,48.89824676513672
2011-09-01,88.12731170654297,46.373966217041016,53.121498107910156,41.60596466064453,45.20164108276367
2011-10-01,98.25186157226562,51.29273223876953,61.3805046081543,46.64678955078125,50.24222183227539
2011-11-01,97.85257720947266,49.91193389892578,61.14826202392578,46.32136535644531,50.19048309326172
